"=""Статистика использования электронных сервисов""";

"=""Категория потребителя""";"=""ФОИВ""";
"=""Поставщик сервисов""";"=""""";
"=""Сервис""";"=""""";
"=""Выберите период формирования отчета с""";"=""04.06.2015""";
"=""по""";"=""04.06.2015""";
"=""Время генерации отчета""";"=""23.07.2015 22:52:53""";

"=""Общая статистика по сервисам""";

"=""Узел""";"=""Категория поставщика""";"=""Поставщик""";"=""Наименование сервиса """;"=""Номер сервиса""";"=""Категория потребителя""";"=""Потребитель""";"=""Сертификат""";"=""Регион""";"=""Количество запросов""";"=""Количество ответов""";"=""Количество ошибок""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное агентство по недропользованию (РОСНЕДРА)""";"=""92780356876752440569606""";"=""Федеральный уровень""";"=""9""";"=""9""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное агентство по рыболовству  (Росрыболовство)""";"=""140416540735262620173136""";"=""Федеральный уровень""";"=""21""";"=""21""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное агентство по туризму (Ростуризм)""";"=""164442450143429257112775""";"=""Федеральный уровень""";"=""12""";"=""12""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное агентство по туризму (Ростуризм)""";"=""164442450143429257112775""";"=""Федеральный уровень""";"=""13""";"=""13""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное агентство по управлению государственным имуществом (Росимущество)""";"=""94019209032574353583459""";"=""Федеральный уровень""";"=""2360""";"=""2360""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное агентство связи (Россвязь)""";"=""205725471309806769823031""";"=""Федеральный уровень""";"=""30""";"=""30""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное дорожное агентство Министерства транспорта Российской Федерации""";"=""2408508426552071581318189830929514498""";"=""Федеральный уровень""";"=""113""";"=""113""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""133508""";"=""Федеральный уровень""";"=""18687""";"=""18685""";"=""2""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральное казначейство (ФК)""";"=""604996""";"=""Федеральный уровень""";"=""14663""";"=""14663""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Федеральный институт промышленной собственности (ФИПС)""";"=""266333659153608527054703""";"=""Федеральный уровень""";"=""8""";"=""8""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти»""";"=""SID0003525""";"=""ФОИВ""";"=""Фонд социального страхования РФ (ФСС)""";"=""2406836421125588969593853234949652492""";"=""Федеральный уровень""";"=""898""";"=""898""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти» """;"=""SID0003551""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""517072239443805370072916""";"=""Федеральный уровень""";"=""315""";"=""51""";"=""264""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти» """;"=""SID0003551""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""517072239443805370072916""";"=""Федеральный уровень""";"=""51""";"=""51""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти» """;"=""SID0003551""";"=""ФОИВ""";"=""Федеральная служба безопасности России (ФСБ России)""";"=""2412303768987667942048355784939929602""";"=""Федеральный уровень""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление кратких сведений и/или выписки из ЕГРЮЛ/ЕГРИП по запросу органов государственной власти» """;"=""SID0003551""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""164356927349446854883032""";"=""Федеральный уровень""";"=""9659""";"=""9497""";"=""162""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Сервис приема документов и обработки статусов электронного заявления с ПГУ в информационной системе ФНС России. СМЭВ версия от 11.11.2011»""";"=""SID0003679""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Сервис приема документов и обработки статусов электронного заявления с ПГУ в информационной системе ФНС России. СМЭВ версия от 11.11.2011»""";"=""SID0003679""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""24702""";"=""24668""";"=""34""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Подача электронных документов на государственную регистрацию юридических лиц, физических лиц в качестве индивидуальных предпринимателей и крестьянских (фермерских) хозяйств»""";"=""SID0003688""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""17""";"=""17""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Подача электронных документов на государственную регистрацию юридических лиц, физических лиц в качестве индивидуальных предпринимателей и крестьянских (фермерских) хозяйств»""";"=""SID0003688""";"=""ФОИВ""";"=""Министерство юстиции Российской Федерации (Минюст)""";"=""432321121785014994316353""";"=""Федеральный уровень""";"=""24""";"=""24""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление сведений о наличии (отсутствии) задолженности по уплате налогов, сборов, пеней и штрафов за нарушение законодательства Российской Федерации о налогах и сборах, по запросу органов исполнительной власти»""";"=""SID0003793""";"=""ФОИВ""";"=""Федеральная служба по регулированию алкогольного рынка (Росалкогольрегулирование)""";"=""152029649679610382647866""";"=""Федеральный уровень""";"=""1089""";"=""1036""";"=""53""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Предоставление сведений о наличии (отсутствии) задолженности по уплате налогов, сборов, пеней и штрафов за нарушение законодательства Российской Федерации о налогах и сборах, по запросу органов исполнительной власти»""";"=""SID0003793""";"=""ФОИВ""";"=""Федеральное агентство по недропользованию (РОСНЕДРА)""";"=""92780356876752440569606""";"=""Федеральный уровень""";"=""1158""";"=""1158""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""3525tmp_fake""";"=""SID0003926""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""562597956015094986004399""";"=""Федеральный уровень""";"=""720""";"=""0""";"=""720""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""Электронный сервис «Сервис электронной предварительной записи на приём в ФНС России на ЕПГУ»""";"=""SID0003943""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""88""";"=""87""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба Российской Федерации по контролю за оборотом наркотиков (ФСКН России)""";"Электронный сервис предоставления копии заключения органов по контролю за оборотом наркотических средств и психотропных веществ об отсутствии у работников, которые в соответствии со своими служебными обязанностями должны иметь доступ к наркотическим средствам или психотропным веществам либо культивируемым наркосодержащим растениям, непогашенной или неснятой судимости за преступление средней тяжести, тяжкое, особо тяжкое преступление или преступление, связанное с незаконным оборотом наркотических средств, психотропных веществ, их прекурсоров либо с незаконным культивированием наркосодержащих растений, в том числе за преступление, совершенное за пределами Российской Федерации";"=""SID0003498""";"=""ФОИВ""";"=""Федеральная служба Российской Федерации по контролю за оборотом наркотиков (ФСКН России)""";"=""512733847894840496396763""";"=""Федеральный уровень""";"=""2""";"=""2""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба Российской Федерации по контролю за оборотом наркотиков (ФСКН России)""";"=""Электронный сервис предоставления сведений, содержащиеся в разрешениях ФСКН России на право ввоза (вывоза) наркотических средств, психотропных веществ или их прекурсоров""";"=""SID0003515""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""119168728548643778372874""";"=""Федеральный уровень""";"=""5325""";"=""5325""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба безопасности России (ФСБ России)""";"=""Сервис передачи сведений о выданных лицензиях на осуществление работ, связанных с использованием сведений, составляющих государственную тайну """;"=""SID0003214""";"=""ФОИВ""";"=""Министерство промышленности и торговли Российской Федерации (Минпромторг России)""";"=""170868070968496006148980""";"=""Федеральный уровень""";"=""576""";"=""574""";"=""2""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба безопасности России (ФСБ России)""";"=""Сервис передачи сведений о выданных лицензиях на осуществление работ, связанных с использованием сведений, составляющих государственную тайну """;"=""SID0003214""";"=""ФОИВ""";"=""Федеральное агентство морского и речного транспорта (Росморречфлот)""";"=""139311241137544813917999""";"=""Федеральный уровень""";"=""284""";"=""284""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба безопасности России (ФСБ России)""";"Сервис по обеспечению соблюдения запретов и ограничений в отношении товаров, включенных в Единый перечень товаров, к которым применяются запреты или ограничения на ввоз или вывоз государствами – участниками Таможенного союза в рамках Евразийского экономического сообщества в торговле ";"=""SID0003597""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""141""";"=""141""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба безопасности России (ФСБ России)""";"=""Сервис получения пропусков и разрешений на проведение мероприятий, деятельности, работы в пограничной зоне """;"=""SID0003633""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""16""";"=""16""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба безопасности России (ФСБ России)""";"=""Сервис предоставления информации по архивным документам """;"=""SID0003644""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Высший Арбитражный Суд Российской Федерации""";"=""1717""";"=""Федеральный уровень""";"=""6678""";"=""3850""";"=""2828""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""374706372467789316257627""";"=""Федеральный уровень""";"=""24""";"=""14""";"=""10""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральная миграционная служба России (ФМС)""";"=""525145814911240445633593""";"=""Федеральный уровень""";"=""4357""";"=""2789""";"=""1568""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральная налоговая служба России (ФНС)""";"=""562597956015094986004399""";"=""Федеральный уровень""";"=""65065""";"=""37869""";"=""27196""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральная нотариальная палата""";"=""541161345050784540158343""";"=""Федеральный уровень""";"=""422819""";"=""300340""";"=""122479""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""84175064482257525846129""";"=""Федеральный уровень""";"=""4""";"=""2""";"=""2""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере образования и науки (Рособрнадзор)""";"=""112564796985005525967261""";"=""Федеральный уровень""";"=""12""";"=""7""";"=""5""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере природопользования (Росприроднадзор)""";"=""234638905739639888282487""";"=""Федеральный уровень""";"=""7""";"=""3""";"=""4""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""7416""";"=""4771""";"=""2645""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральное агентство морского и речного транспорта (Росморречфлот)""";"=""139311241137544813917999""";"=""Федеральный уровень""";"=""2638""";"=""1568""";"=""1070""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральное агентство по управлению государственным имуществом (Росимущество)""";"=""94019209032574353583459""";"=""Федеральный уровень""";"=""25006""";"=""13032""";"=""11974""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Сервис приема электронных заявлений, предоставления информации о ходе исполнения услуги и выдачи результатов оказания услуги в электронном виде""";"=""SID0003564""";"=""ФОИВ""";"=""Федеральное дорожное агентство Министерства транспорта Российской Федерации""";"=""391471""";"=""Федеральный уровень""";"=""17""";"=""9""";"=""8""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной регистрации кадастра и картографии (Росреестр)""";"=""Электронный сервис получения сведений о наложенных ограничениях на недвижимое имущество """;"=""SID0003816""";"=""ФОИВ""";"=""Федеральная служба судебных приставов (ФССП)""";"=""80919053712519654908155""";"=""Федеральный уровень""";"=""783""";"=""783""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба государственной статистики (Росстат)""";"=""Предоставление данных бухгалтерской отчетности по запросам пользователей с портала государственных услуг""";"=""SID0003883""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""18""";"=""18""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по аккредитации (Росаккредитация)""";"=""Сервис концентратор по предоставлению сведений из реестров Федеральной службы по аккредитации """;"=""SID0003581""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""11913""";"=""11666""";"=""247""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по аккредитации (Росаккредитация)""";"=""Сервис по приему заявлений с Единого портала государственных услуг на оказание государственных услуг Федеральной службой по аккредитации""";"=""SID0003775""";"=""ФОИВ""";"=""Единый портал государственных услуг""";"=""183165854564372828937498""";"=""Федеральный уровень""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по ветеринарному и фитосанитарному надзору (Россельхознадзор)""";"Электронный сервис ""Электронный сервис по предоставлению информации для осуществления ветеринарного контроля в пунктах пропуска через государственную границу Российской Федерации""";"=""SID0003724""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""555""";"=""550""";"=""5""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по ветеринарному и фитосанитарному надзору (Россельхознадзор)""";"Электронный сервис ""Электронный сервис по предоставлению информации для осуществления карантинного фитосанитраного контроля в пунктах пропуска через государственную границу Российской Федерации""";"=""SID0003734""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""1362""";"=""1347""";"=""15""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека (Роспотребнадзор)""";"=""Получение сведений из санитарно-эпидемиологических заключений о соответствии (несоответствии) проектной документации требованиям государственных санитарно-эпидемиологических правил и нормативов (версия 2.4.4)""";"=""SID0003399""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере природопользования (Росприроднадзор)""";"=""234638905739639888282487""";"=""Федеральный уровень""";"=""36""";"=""36""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека (Роспотребнадзор)""";"=""Получение сведений из санитарно-эпидемиологических заключений о соответствии (несоответствии) видов деятельности (работ, услуг) требованиям государственных санитарно-эпидемиологических правил и нормативов  (версия 2.4.3)""";"=""SID0003402""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""84175064482257525846129""";"=""Федеральный уровень""";"=""15""";"=""15""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека (Роспотребнадзор)""";"=""Получение сведений из санитарно-эпидемиологических заключений о соответствии (несоответствии) видов деятельности (работ, услуг) требованиям государственных санитарно-эпидемиологических правил и нормативов  (версия 2.4.3)""";"=""SID0003402""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере образования и науки (Рособрнадзор)""";"=""112564796985005525967261""";"=""Федеральный уровень""";"=""4""";"=""4""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека (Роспотребнадзор)""";"=""Получение сведений из санитарно-эпидемиологических заключений о соответствии (несоответствии) видов деятельности (работ, услуг) требованиям государственных санитарно-эпидемиологических правил и нормативов  (версия 2.4.3)""";"=""SID0003402""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере природопользования (Росприроднадзор)""";"=""234638905739639888282487""";"=""Федеральный уровень""";"=""3""";"=""3""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека (Роспотребнадзор)""";"=""Сведения о результатах проведения санитарно-карантинного контроля должностными лицами ФТС России (версия 2.4.4)""";"=""SID0003719""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""1459""";"=""1454""";"=""5""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере защиты прав потребителей и благополучия человека (Роспотребнадзор)""";"=""Получение сведений из национального реестра свидетельств о государственной регистрации, выдаваемых в рамках Таможенного союза (версия 2.4.4)""";"=""SID0003723""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""231""";"=""231""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""Электронный сервис для предоставления сведений из реестра лицензий, выданных Федеральной службой по надзору в сфере здравоохранения""";"=""SID0003160""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""87380251567254862312462""";"=""Федеральный уровень""";"=""3073""";"=""3073""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""Электронный сервис для предоставления сведений из реестра лицензий, выданных Федеральной службой по надзору в сфере здравоохранения""";"=""SID0003160""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""87380251567254862312462""";"=""Федеральный уровень""";"=""803""";"=""802""";"=""1""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""Электронный сервис для предоставления сведений из реестра лицензий, выданных Федеральной службой по надзору в сфере здравоохранения""";"=""SID0003160""";"=""ФОИВ""";"=""Фонд социального страхования РФ (ФСС)""";"=""2406836421125588969593853234949652492""";"=""Федеральный уровень""";"=""23""";"=""23""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""Электронный сервис для предоставления сведений о регистрационных удостоверениях на медицинские изделия, выданных Федеральной службой по надзору в сфере здравоохранения""";"=""SID0003490""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""14""";"=""14""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""Электронный сервис предоставление сведений о  заключениях на ввоз костного мозга и гемопоэтических стволовых клеток с целью проведения неродственной трансплантации , выданных Федеральной службой по надзору в сфере здравоохранения""";"=""SID0003743""";"=""ФОИВ""";"=""Федеральная таможенная служба (ФТС)""";"=""592642729855695661869436""";"=""Федеральный уровень""";"=""9""";"=""9""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""Электронный сервис подачи заявления о регистрации медицинского изделия""";"=""SID0003920""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере здравоохранения (Росздравнадзор)""";"=""84175064482257525846129""";"=""Федеральный уровень""";"=""1""";"=""1""";"=""0""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере образования и науки (Рособрнадзор)""";"=""Сервис предоставления информации о выданной лицензии на осуществление образовательной деятельности в Реестре лицензий""";"=""SID0003384""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""87380251567254862312462""";"=""Федеральный уровень""";"=""777""";"=""0""";"=""777""";
"=""Федеральный уровень""";"=""ФОИВ""";"=""Федеральная служба по надзору в сфере образования и науки (Рособрнадзор)""";"=""Сервис предоставления информации о выданной лицензии на осуществление образовательной деятельности в Реестре лицензий""";"=""SID0003384""";"=""ФОИВ""";"=""Министерство внутренних дел Российской Федерации (МВД)""";"=""87380251567254862312462""";"=""Федеральный уровень""";"=""33""";"=""4""";"=""29""";
